Data;Hora;Latitude;Longitude;GoogleMaps;Satelites;Velocidade_kmh;Status
23/05/2026;21:07:32;-23.665498;-46.561592;https://maps.google.com/?q=-23.665498,-46.561592;8;0;OK
23/05/2026;21:07:37;-23.665531;-46.561611;https://maps.google.com/?q=-23.665531,-46.561611;8;4;OK
23/05/2026;21:07:42;-23.665529;-46.561618;https://maps.google.com/?q=-23.665529,-46.561618;6;1;OK
23/05/2026;21:07:47;-23.665498;-46.561607;https://maps.google.com/?q=-23.665498,-46.561607;7;1;OK
23/05/2026;21:07:52;-23.665531;-46.561641;https://maps.google.com/?q=-23.665531,-46.561641;5;1;OK
23/05/2026;21:07:57;-23.665565;-46.561679;https://maps.google.com/?q=-23.665565,-46.561679;6;0;OK
23/05/2026;21:08:02;-23.665622;-46.561759;https://maps.google.com/?q=-23.665622,-46.561759;7;1;OK
23/05/2026;21:08:07;-23.665569;-46.561721;https://maps.google.com/?q=-23.665569,-46.561721;5;2;OK
23/05/2026;21:08:12;-23.665538;-46.561714;https://maps.google.com/?q=-23.665538,-46.561714;7;0;OK
23/05/2026;21:08:17;-23.665561;-46.561756;https://maps.google.com/?q=-23.665561,-46.561756;8;3;OK
23/05/2026;21:08:22;-23.665597;-46.561813;https://maps.google.com/?q=-23.665597,-46.561813;8;4;OK
23/05/2026;21:08:27;-23.665580;-46.561805;https://maps.google.com/?q=-23.665580,-46.561805;7;0;OK
23/05/2026;21:08:32;-23.665515;-46.561744;https://maps.google.com/?q=-23.665515,-46.561744;7;1;OK
23/05/2026;21:08:37;-23.665502;-46.561717;https://maps.google.com/?q=-23.665502,-46.561717;7;0;OK
23/05/2026;21:08:42;-23.665496;-46.561702;https://maps.google.com/?q=-23.665496,-46.561702;7;1;OK
23/05/2026;21:08:47;-23.665540;-46.561748;https://maps.google.com/?q=-23.665540,-46.561748;7;2;OK
23/05/2026;21:08:52;-23.665594;-46.561801;https://maps.google.com/?q=-23.665594,-46.561801;7;2;OK
23/05/2026;21:08:57;-23.665613;-46.561828;https://maps.google.com/?q=-23.665613,-46.561828;7;0;OK
23/05/2026;21:09:02;-23.665603;-46.561847;https://maps.google.com/?q=-23.665603,-46.561847;5;1;OK
23/05/2026;21:09:07;-23.665586;-46.561851;https://maps.google.com/?q=-23.665586,-46.561851;6;2;OK
23/05/2026;21:09:12;-23.665573;-46.561870;https://maps.google.com/?q=-23.665573,-46.561870;7;2;OK
23/05/2026;21:09:17;-23.665616;-46.561912;https://maps.google.com/?q=-23.665616,-46.561912;6;2;OK
23/05/2026;21:09:22;-23.665662;-46.561973;https://maps.google.com/?q=-23.665662,-46.561973;7;2;OK
23/05/2026;21:09:27;-23.665679;-46.562019;https://maps.google.com/?q=-23.665679,-46.562019;7;1;OK
23/05/2026;21:09:32;-23.665679;-46.562061;https://maps.google.com/?q=-23.665679,-46.562061;6;0;OK
23/05/2026;21:09:37;-23.665723;-46.562141;https://maps.google.com/?q=-23.665723,-46.562141;7;3;OK
23/05/2026;21:09:42;-23.665704;-46.562141;https://maps.google.com/?q=-23.665704,-46.562141;7;1;OK
23/05/2026;21:09:47;-23.665746;-46.562202;https://maps.google.com/?q=-23.665746,-46.562202;7;7;OK
23/05/2026;21:09:52;-23.665760;-46.562236;https://maps.google.com/?q=-23.665760,-46.562236;7;4;OK
23/05/2026;21:09:57;-23.665784;-46.562274;https://maps.google.com/?q=-23.665784,-46.562274;6;2;OK
23/05/2026;21:10:02;-23.665803;-46.562313;https://maps.google.com/?q=-23.665803,-46.562313;6;1;OK
23/05/2026;21:10:07;-23.665809;-46.562343;https://maps.google.com/?q=-23.665809,-46.562343;6;1;OK
23/05/2026;21:10:12;-23.665817;-46.562370;https://maps.google.com/?q=-23.665817,-46.562370;6;0;OK
23/05/2026;21:10:17;-23.665851;-46.562419;https://maps.google.com/?q=-23.665851,-46.562419;7;2;OK
23/05/2026;21:10:22;-23.665876;-46.562454;https://maps.google.com/?q=-23.665876,-46.562454;6;3;OK
23/05/2026;21:10:27;-23.665906;-46.562488;https://maps.google.com/?q=-23.665906,-46.562488;6;5;OK
23/05/2026;21:10:32;-23.665893;-46.562469;https://maps.google.com/?q=-23.665893,-46.562469;6;3;OK
23/05/2026;21:10:37;-23.665851;-46.562397;https://maps.google.com/?q=-23.665851,-46.562397;6;2;OK
23/05/2026;21:10:42;-23.665815;-46.562320;https://maps.google.com/?q=-23.665815,-46.562320;8;0;OK
23/05/2026;21:10:47;-23.665824;-46.562328;https://maps.google.com/?q=-23.665824,-46.562328;6;1;OK
23/05/2026;21:10:52;-23.665834;-46.562347;https://maps.google.com/?q=-23.665834,-46.562347;6;2;OK
23/05/2026;21:10:57;-23.665784;-46.562252;https://maps.google.com/?q=-23.665784,-46.562252;5;2;OK
23/05/2026;21:11:02;-23.665796;-46.562309;https://maps.google.com/?q=-23.665796,-46.562309;5;2;OK
23/05/2026;21:11:07;-23.665826;-46.562389;https://maps.google.com/?q=-23.665826,-46.562389;5;2;OK
23/05/2026;21:11:12;-23.665817;-46.562427;https://maps.google.com/?q=-23.665817,-46.562427;5;1;OK
23/05/2026;21:11:17;-23.665819;-46.562442;https://maps.google.com/?q=-23.665819,-46.562442;6;1;OK
23/05/2026;21:11:22;-23.665847;-46.562480;https://maps.google.com/?q=-23.665847,-46.562480;7;4;OK
23/05/2026;21:11:27;-23.665922;-46.562541;https://maps.google.com/?q=-23.665922,-46.562541;7;5;OK
23/05/2026;21:11:32;-23.665901;-46.562477;https://maps.google.com/?q=-23.665901,-46.562477;6;1;OK
23/05/2026;21:11:37;-23.665868;-46.562435;https://maps.google.com/?q=-23.665868,-46.562435;6;1;OK
23/05/2026;21:11:42;-23.665861;-46.562454;https://maps.google.com/?q=-23.665861,-46.562454;6;2;OK
23/05/2026;21:11:47;-23.665843;-46.562461;https://maps.google.com/?q=-23.665843,-46.562461;6;2;OK
23/05/2026;21:11:52;-23.665819;-46.562458;https://maps.google.com/?q=-23.665819,-46.562458;8;2;OK
23/05/2026;21:11:57;-23.665817;-46.562450;https://maps.google.com/?q=-23.665817,-46.562450;8;2;OK
23/05/2026;21:12:02;-23.665836;-46.562465;https://maps.google.com/?q=-23.665836,-46.562465;8;2;OK
23/05/2026;21:12:07;-23.665878;-46.562488;https://maps.google.com/?q=-23.665878,-46.562488;7;2;OK
23/05/2026;21:12:12;-23.665885;-46.562473;https://maps.google.com/?q=-23.665885,-46.562473;6;2;OK
23/05/2026;21:12:17;-23.665891;-46.562477;https://maps.google.com/?q=-23.665891,-46.562477;6;1;OK
23/05/2026;21:12:22;-23.665920;-46.562480;https://maps.google.com/?q=-23.665920,-46.562480;7;1;OK
23/05/2026;21:12:27;-23.665882;-46.562389;https://maps.google.com/?q=-23.665882,-46.562389;7;1;OK
23/05/2026;21:12:32;-23.665830;-46.562305;https://maps.google.com/?q=-23.665830,-46.562305;7;2;OK
23/05/2026;21:12:37;-23.665786;-46.562252;https://maps.google.com/?q=-23.665786,-46.562252;7;4;OK
23/05/2026;21:12:42;-23.665790;-46.562271;https://maps.google.com/?q=-23.665790,-46.562271;6;0;OK
23/05/2026;21:12:47;-23.665819;-46.562335;https://maps.google.com/?q=-23.665819,-46.562335;7;3;OK
23/05/2026;21:12:52;-23.665822;-46.562374;https://maps.google.com/?q=-23.665822,-46.562374;5;2;OK
23/05/2026;21:12:57;-23.665822;-46.562397;https://maps.google.com/?q=-23.665822,-46.562397;6;0;OK
23/05/2026;21:13:02;-23.665834;-46.562427;https://maps.google.com/?q=-23.665834,-46.562427;8;1;OK
23/05/2026;21:13:07;-23.665781;-46.562339;https://maps.google.com/?q=-23.665781,-46.562339;7;1;OK
23/05/2026;21:13:12;-23.665748;-46.562290;https://maps.google.com/?q=-23.665748,-46.562290;6;0;OK
23/05/2026;21:13:17;-23.665767;-46.562320;https://maps.google.com/?q=-23.665767,-46.562320;6;2;OK
23/05/2026;21:13:22;-23.665754;-46.562305;https://maps.google.com/?q=-23.665754,-46.562305;5;2;OK
23/05/2026;21:13:27;-23.665676;-46.562206;https://maps.google.com/?q=-23.665676,-46.562206;6;4;OK
23/05/2026;21:13:32;-23.665630;-46.562152;https://maps.google.com/?q=-23.665630,-46.562152;5;2;OK
23/05/2026;21:13:37;-23.665611;-46.562133;https://maps.google.com/?q=-23.665611,-46.562133;6;0;OK
23/05/2026;21:13:42;-23.665584;-46.562099;https://maps.google.com/?q=-23.665584,-46.562099;7;1;OK
23/05/2026;21:13:47;-23.665597;-46.562065;https://maps.google.com/?q=-23.665597,-46.562065;7;3;OK
23/05/2026;21:13:52;-23.665607;-46.562042;https://maps.google.com/?q=-23.665607,-46.562042;8;3;OK
23/05/2026;21:13:57;-23.665582;-46.562011;https://maps.google.com/?q=-23.665582,-46.562011;8;1;OK
23/05/2026;21:14:02;-23.665569;-46.561977;https://maps.google.com/?q=-23.665569,-46.561977;8;0;OK
23/05/2026;21:14:07;-23.665559;-46.561954;https://maps.google.com/?q=-23.665559,-46.561954;7;0;OK
23/05/2026;21:14:12;-23.665563;-46.561950;https://maps.google.com/?q=-23.665563,-46.561950;7;1;OK
23/05/2026;21:14:17;-23.665569;-46.561962;https://maps.google.com/?q=-23.665569,-46.561962;8;1;OK
23/05/2026;21:14:22;-23.665590;-46.562004;https://maps.google.com/?q=-23.665590,-46.562004;8;1;OK
23/05/2026;21:14:27;-23.665616;-46.562049;https://maps.google.com/?q=-23.665616,-46.562049;8;0;OK
23/05/2026;21:14:32;-23.665620;-46.562091;https://maps.google.com/?q=-23.665620,-46.562091;6;1;OK
23/05/2026;21:14:37;-23.665632;-46.562145;https://maps.google.com/?q=-23.665632,-46.562145;6;1;OK
23/05/2026;21:14:42;-23.665649;-46.562198;https://maps.google.com/?q=-23.665649,-46.562198;6;0;OK
23/05/2026;21:14:47;-23.665657;-46.562244;https://maps.google.com/?q=-23.665657,-46.562244;6;0;OK
23/05/2026;21:14:52;-23.665657;-46.562263;https://maps.google.com/?q=-23.665657,-46.562263;8;1;OK
23/05/2026;21:14:57;-23.665704;-46.562305;https://maps.google.com/?q=-23.665704,-46.562305;6;2;OK
23/05/2026;21:15:02;-23.665748;-46.562343;https://maps.google.com/?q=-23.665748,-46.562343;6;2;OK
23/05/2026;21:15:07;-23.665771;-46.562358;https://maps.google.com/?q=-23.665771,-46.562358;8;1;OK
23/05/2026;21:15:12;-23.665744;-46.562355;https://maps.google.com/?q=-23.665744,-46.562355;8;0;OK
23/05/2026;21:15:17;-23.665708;-46.562335;https://maps.google.com/?q=-23.665708,-46.562335;6;1;OK
23/05/2026;21:15:22;-23.665695;-46.562332;https://maps.google.com/?q=-23.665695,-46.562332;8;0;OK
23/05/2026;21:15:27;-23.665681;-46.562328;https://maps.google.com/?q=-23.665681,-46.562328;6;1;OK
23/05/2026;21:15:32;-23.665674;-46.562332;https://maps.google.com/?q=-23.665674,-46.562332;5;2;OK
23/05/2026;21:15:37;-23.665647;-46.562332;https://maps.google.com/?q=-23.665647,-46.562332;6;0;OK
23/05/2026;21:15:42;-23.665651;-46.562358;https://maps.google.com/?q=-23.665651,-46.562358;6;1;OK
23/05/2026;21:15:47;-23.665679;-46.562381;https://maps.google.com/?q=-23.665679,-46.562381;6;1;OK
23/05/2026;21:15:52;-23.665704;-46.562404;https://maps.google.com/?q=-23.665704,-46.562404;7;0;OK
23/05/2026;21:15:57;-23.665712;-46.562412;https://maps.google.com/?q=-23.665712,-46.562412;7;0;OK
23/05/2026;21:16:02;-23.665750;-46.562446;https://maps.google.com/?q=-23.665750,-46.562446;6;2;OK
23/05/2026;21:16:07;-23.665754;-46.562450;https://maps.google.com/?q=-23.665754,-46.562450;8;1;OK
23/05/2026;21:16:12;-23.665712;-46.562438;https://maps.google.com/?q=-23.665712,-46.562438;7;0;OK
23/05/2026;21:16:17;-23.665708;-46.562435;https://maps.google.com/?q=-23.665708,-46.562435;6;1;OK
23/05/2026;21:16:22;-23.665699;-46.562435;https://maps.google.com/?q=-23.665699,-46.562435;7;1;OK
23/05/2026;21:16:27;-23.665693;-46.562427;https://maps.google.com/?q=-23.665693,-46.562427;7;1;OK
23/05/2026;21:16:32;-23.665674;-46.562389;https://maps.google.com/?q=-23.665674,-46.562389;8;0;OK
23/05/2026;21:16:37;-23.665691;-46.562397;https://maps.google.com/?q=-23.665691,-46.562397;8;1;OK
23/05/2026;21:16:42;-23.665678;-46.562370;https://maps.google.com/?q=-23.665678,-46.562370;6;1;OK
23/05/2026;21:16:47;-23.665643;-46.562339;https://maps.google.com/?q=-23.665643,-46.562339;8;1;OK
23/05/2026;21:16:53;-23.665620;-46.562316;https://maps.google.com/?q=-23.665620,-46.562316;8;0;OK
23/05/2026;21:16:58;-23.665620;-46.562309;https://maps.google.com/?q=-23.665620,-46.562309;7;1;OK
23/05/2026;21:17:03;-23.665632;-46.562294;https://maps.google.com/?q=-23.665632,-46.562294;6;0;OK
23/05/2026;21:17:08;-23.665630;-46.562267;https://maps.google.com/?q=-23.665630,-46.562267;7;1;OK
23/05/2026;21:17:13;-23.665616;-46.562244;https://maps.google.com/?q=-23.665616,-46.562244;6;3;OK
23/05/2026;21:17:18;-23.665637;-46.562267;https://maps.google.com/?q=-23.665637,-46.562267;6;2;OK
23/05/2026;21:17:23;-23.665691;-46.562332;https://maps.google.com/?q=-23.665691,-46.562332;6;2;OK
23/05/2026;21:17:28;-23.665693;-46.562347;https://maps.google.com/?q=-23.665693,-46.562347;6;2;OK
23/05/2026;21:17:33;-23.665727;-46.562370;https://maps.google.com/?q=-23.665727,-46.562370;5;3;OK
23/05/2026;21:17:38;-23.665712;-46.562358;https://maps.google.com/?q=-23.665712,-46.562358;6;1;OK
23/05/2026;21:17:43;-23.665657;-46.562294;https://maps.google.com/?q=-23.665657,-46.562294;8;4;OK
23/05/2026;21:17:48;-23.665546;-46.562141;https://maps.google.com/?q=-23.665546,-46.562141;7;4;OK
23/05/2026;21:17:53;-23.665508;-46.562068;https://maps.google.com/?q=-23.665508,-46.562068;7;2;OK
23/05/2026;21:17:58;-23.665502;-46.562034;https://maps.google.com/?q=-23.665502,-46.562034;7;2;OK
23/05/2026;21:18:03;-23.665500;-46.562011;https://maps.google.com/?q=-23.665500,-46.562011;7;1;OK
23/05/2026;21:18:08;-23.665485;-46.562007;https://maps.google.com/?q=-23.665485,-46.562007;7;1;OK
23/05/2026;21:18:13;-23.665496;-46.562026;https://maps.google.com/?q=-23.665496,-46.562026;8;2;OK
23/05/2026;21:18:18;-23.665506;-46.562030;https://maps.google.com/?q=-23.665506,-46.562030;7;1;OK
23/05/2026;21:18:23;-23.665529;-46.562046;https://maps.google.com/?q=-23.665529,-46.562046;7;0;OK
23/05/2026;21:18:28;-23.665584;-46.562068;https://maps.google.com/?q=-23.665584,-46.562068;7;1;OK
23/05/2026;21:18:33;-23.665599;-46.562053;https://maps.google.com/?q=-23.665599,-46.562053;6;2;OK
23/05/2026;21:18:38;-23.665664;-46.562099;https://maps.google.com/?q=-23.665664,-46.562099;6;0;OK
23/05/2026;21:18:43;-23.665676;-46.562099;https://maps.google.com/?q=-23.665676,-46.562099;7;4;OK
23/05/2026;21:18:48;-23.665706;-46.562137;https://maps.google.com/?q=-23.665706,-46.562137;6;0;OK
23/05/2026;21:18:53;-23.665737;-46.562171;https://maps.google.com/?q=-23.665737,-46.562171;4;0;OK
23/05/2026;21:18:58;-23.665719;-46.562164;https://maps.google.com/?q=-23.665719,-46.562164;7;4;OK
23/05/2026;21:19:03;-23.665748;-46.562198;https://maps.google.com/?q=-23.665748,-46.562198;7;0;OK
23/05/2026;21:19:08;-23.665800;-46.562248;https://maps.google.com/?q=-23.665800,-46.562248;6;0;OK
23/05/2026;21:19:13;-23.665840;-46.562274;https://maps.google.com/?q=-23.665840,-46.562274;7;1;OK
23/05/2026;21:19:18;-23.665863;-46.562278;https://maps.google.com/?q=-23.665863,-46.562278;6;1;OK
23/05/2026;21:19:23;-23.665882;-46.562274;https://maps.google.com/?q=-23.665882,-46.562274;5;1;OK
23/05/2026;21:19:28;-23.665882;-46.562263;https://maps.google.com/?q=-23.665882,-46.562263;6;1;OK
23/05/2026;21:19:33;-23.665893;-46.562271;https://maps.google.com/?q=-23.665893,-46.562271;6;2;OK
23/05/2026;21:19:38;-23.665897;-46.562263;https://maps.google.com/?q=-23.665897,-46.562263;5;1;OK
23/05/2026;21:19:43;-23.665946;-46.562313;https://maps.google.com/?q=-23.665946,-46.562313;6;3;OK
23/05/2026;21:19:48;-23.665884;-46.562221;https://maps.google.com/?q=-23.665884,-46.562221;7;0;OK
23/05/2026;21:19:53;-23.665876;-46.562198;https://maps.google.com/?q=-23.665876,-46.562198;6;2;OK
23/05/2026;21:19:58;-23.665872;-46.562175;https://maps.google.com/?q=-23.665872,-46.562175;6;1;OK
23/05/2026;21:20:03;-23.665866;-46.562152;https://maps.google.com/?q=-23.665866,-46.562152;7;1;OK
23/05/2026;21:20:08;-23.665824;-46.562099;https://maps.google.com/?q=-23.665824,-46.562099;7;0;OK
23/05/2026;21:20:13;-23.665769;-46.562030;https://maps.google.com/?q=-23.665769,-46.562030;8;2;OK
23/05/2026;21:20:18;-23.665719;-46.561958;https://maps.google.com/?q=-23.665719,-46.561958;8;2;OK
23/05/2026;21:20:23;-23.665712;-46.561939;https://maps.google.com/?q=-23.665712,-46.561939;7;1;OK
23/05/2026;21:20:28;-23.665704;-46.561912;https://maps.google.com/?q=-23.665704,-46.561912;8;1;OK
23/05/2026;21:20:33;-23.665697;-46.561897;https://maps.google.com/?q=-23.665697,-46.561897;8;2;OK
23/05/2026;21:20:38;-23.665679;-46.561870;https://maps.google.com/?q=-23.665679,-46.561870;7;2;OK
23/05/2026;21:20:43;-23.665691;-46.561885;https://maps.google.com/?q=-23.665691,-46.561885;7;1;OK
23/05/2026;21:20:48;-23.665706;-46.561904;https://maps.google.com/?q=-23.665706,-46.561904;8;1;OK
23/05/2026;21:20:53;-23.665704;-46.561897;https://maps.google.com/?q=-23.665704,-46.561897;7;1;OK
23/05/2026;21:20:58;-23.665704;-46.561897;https://maps.google.com/?q=-23.665704,-46.561897;6;1;OK
23/05/2026;21:21:03;-23.665706;-46.561893;https://maps.google.com/?q=-23.665706,-46.561893;7;1;OK
23/05/2026;21:21:08;-23.665699;-46.561882;https://maps.google.com/?q=-23.665699,-46.561882;7;2;OK
23/05/2026;21:21:13;-23.665678;-46.561855;https://maps.google.com/?q=-23.665678,-46.561855;6;5;OK
23/05/2026;21:21:18;-23.665678;-46.561859;https://maps.google.com/?q=-23.665678,-46.561859;7;2;OK
23/05/2026;21:21:23;-23.665683;-46.561870;https://maps.google.com/?q=-23.665683,-46.561870;7;0;OK
23/05/2026;21:21:28;-23.665704;-46.561901;https://maps.google.com/?q=-23.665704,-46.561901;8;2;OK
23/05/2026;21:21:33;-23.665721;-46.561927;https://maps.google.com/?q=-23.665721,-46.561927;8;0;OK
23/05/2026;21:21:38;-23.665723;-46.561939;https://maps.google.com/?q=-23.665723,-46.561939;7;1;OK
23/05/2026;21:21:43;-23.665739;-46.561969;https://maps.google.com/?q=-23.665739,-46.561969;7;0;OK
23/05/2026;21:21:48;-23.665737;-46.561988;https://maps.google.com/?q=-23.665737,-46.561988;7;2;OK
23/05/2026;21:21:53;-23.665777;-46.562057;https://maps.google.com/?q=-23.665777,-46.562057;7;1;OK
23/05/2026;21:21:58;-23.665817;-46.562118;https://maps.google.com/?q=-23.665817,-46.562118;8;3;OK
23/05/2026;21:22:03;-23.665838;-46.562137;https://maps.google.com/?q=-23.665838,-46.562137;7;3;OK
23/05/2026;21:22:08;-23.665899;-46.562206;https://maps.google.com/?q=-23.665899,-46.562206;7;7;OK
23/05/2026;21:22:13;-23.666015;-46.562362;https://maps.google.com/?q=-23.666015,-46.562362;7;8;OK
23/05/2026;21:22:18;-23.666069;-46.562438;https://maps.google.com/?q=-23.666069,-46.562438;6;4;OK
23/05/2026;21:22:23;-23.666095;-46.562477;https://maps.google.com/?q=-23.666095,-46.562477;7;3;OK
23/05/2026;21:22:28;-23.666046;-46.562397;https://maps.google.com/?q=-23.666046,-46.562397;6;1;OK
23/05/2026;21:22:33;-23.665990;-46.562328;https://maps.google.com/?q=-23.665990,-46.562328;8;3;OK
23/05/2026;21:22:38;-23.665948;-46.562271;https://maps.google.com/?q=-23.665948,-46.562271;7;1;OK
23/05/2026;21:22:43;-23.665910;-46.562236;https://maps.google.com/?q=-23.665910,-46.562236;7;0;OK
23/05/2026;21:22:48;-23.665849;-46.562191;https://maps.google.com/?q=-23.665849,-46.562191;8;0;OK
23/05/2026;21:22:53;-23.665828;-46.562183;https://maps.google.com/?q=-23.665828,-46.562183;8;1;OK
23/05/2026;21:22:58;-23.665800;-46.562164;https://maps.google.com/?q=-23.665800,-46.562164;8;0;OK
23/05/2026;21:23:03;-23.665784;-46.562149;https://maps.google.com/?q=-23.665784,-46.562149;6;1;OK
23/05/2026;21:23:08;-23.665798;-46.562160;https://maps.google.com/?q=-23.665798,-46.562160;5;0;OK
23/05/2026;21:23:13;-23.665746;-46.562091;https://maps.google.com/?q=-23.665746,-46.562091;6;4;OK
23/05/2026;21:23:18;-23.665737;-46.562068;https://maps.google.com/?q=-23.665737,-46.562068;7;2;OK
23/05/2026;21:23:23;-23.665748;-46.562080;https://maps.google.com/?q=-23.665748,-46.562080;7;2;OK
23/05/2026;21:23:28;-23.665777;-46.562110;https://maps.google.com/?q=-23.665777,-46.562110;6;1;OK
23/05/2026;21:23:33;-23.665748;-46.562072;https://maps.google.com/?q=-23.665748,-46.562072;7;2;OK
23/05/2026;21:23:38;-23.665775;-46.562103;https://maps.google.com/?q=-23.665775,-46.562103;6;0;OK
23/05/2026;21:23:43;-23.665805;-46.562126;https://maps.google.com/?q=-23.665805,-46.562126;7;0;OK
23/05/2026;21:23:48;-23.665840;-46.562133;https://maps.google.com/?q=-23.665840,-46.562133;7;2;OK
23/05/2026;21:23:53;-23.665872;-46.562160;https://maps.google.com/?q=-23.665872,-46.562160;6;1;OK
23/05/2026;21:23:58;-23.665882;-46.562168;https://maps.google.com/?q=-23.665882,-46.562168;6;1;OK
23/05/2026;21:24:03;-23.665899;-46.562194;https://maps.google.com/?q=-23.665899,-46.562194;6;1;OK
23/05/2026;21:24:08;-23.665914;-46.562213;https://maps.google.com/?q=-23.665914,-46.562213;5;1;OK
23/05/2026;21:24:13;-23.665908;-46.562206;https://maps.google.com/?q=-23.665908,-46.562206;6;1;OK
23/05/2026;21:24:18;-23.665882;-46.562187;https://maps.google.com/?q=-23.665882,-46.562187;7;2;OK
23/05/2026;21:24:23;-23.665824;-46.562133;https://maps.google.com/?q=-23.665824,-46.562133;7;3;OK
23/05/2026;21:24:28;-23.665802;-46.562110;https://maps.google.com/?q=-23.665802,-46.562110;5;3;OK
23/05/2026;21:24:33;-23.665805;-46.562122;https://maps.google.com/?q=-23.665805,-46.562122;6;4;OK
23/05/2026;21:24:38;-23.665761;-46.562068;https://maps.google.com/?q=-23.665761,-46.562068;6;5;OK
23/05/2026;21:24:43;-23.665740;-46.562042;https://maps.google.com/?q=-23.665740,-46.562042;6;3;OK
23/05/2026;21:24:48;-23.665658;-46.561920;https://maps.google.com/?q=-23.665658,-46.561920;5;4;OK
23/05/2026;21:24:53;-23.665674;-46.561946;https://maps.google.com/?q=-23.665674,-46.561946;6;1;OK
23/05/2026;21:24:58;-23.665700;-46.562004;https://maps.google.com/?q=-23.665700,-46.562004;6;1;OK
23/05/2026;21:25:03;-23.665782;-46.562149;https://maps.google.com/?q=-23.665782,-46.562149;7;2;OK
23/05/2026;21:25:08;-23.665784;-46.562187;https://maps.google.com/?q=-23.665784,-46.562187;7;1;OK
23/05/2026;21:25:13;-23.665796;-46.562221;https://maps.google.com/?q=-23.665796,-46.562221;7;3;OK
23/05/2026;21:25:18;-23.665859;-46.562320;https://maps.google.com/?q=-23.665859,-46.562320;7;7;OK
23/05/2026;21:25:23;-23.665843;-46.562320;https://maps.google.com/?q=-23.665843,-46.562320;7;1;OK
23/05/2026;21:25:28;-23.665767;-46.562210;https://maps.google.com/?q=-23.665767,-46.562210;8;2;OK
23/05/2026;21:25:33;-23.665746;-46.562171;https://maps.google.com/?q=-23.665746,-46.562171;7;1;OK
23/05/2026;21:25:38;-23.665760;-46.562183;https://maps.google.com/?q=-23.665760,-46.562183;6;1;OK
23/05/2026;21:25:43;-23.665714;-46.562084;https://maps.google.com/?q=-23.665714,-46.562084;7;2;OK
23/05/2026;21:25:48;-23.665588;-46.561862;https://maps.google.com/?q=-23.665588,-46.561862;7;5;OK
23/05/2026;21:25:53;-23.665517;-46.561737;https://maps.google.com/?q=-23.665517,-46.561737;6;4;OK
23/05/2026;21:25:58;-23.665477;-46.561656;https://maps.google.com/?q=-23.665477,-46.561656;6;3;OK
23/05/2026;21:26:03;-23.665458;-46.561592;https://maps.google.com/?q=-23.665458,-46.561592;5;1;OK
23/05/2026;21:26:08;-23.665454;-46.561573;https://maps.google.com/?q=-23.665454,-46.561573;5;1;OK
23/05/2026;21:26:13;-23.665441;-46.561538;https://maps.google.com/?q=-23.665441,-46.561538;6;1;OK
23/05/2026;21:26:18;-23.665447;-46.561534;https://maps.google.com/?q=-23.665447,-46.561534;6;1;OK
23/05/2026;21:26:23;-23.665428;-46.561481;https://maps.google.com/?q=-23.665428,-46.561481;6;6;OK
23/05/2026;21:26:28;-23.665336;-46.561305;https://maps.google.com/?q=-23.665336,-46.561305;5;10;OK
23/05/2026;21:26:33;-23.665372;-46.561351;https://maps.google.com/?q=-23.665372,-46.561351;6;8;OK
23/05/2026;21:26:38;-23.665472;-46.561519;https://maps.google.com/?q=-23.665472,-46.561519;4;2;OK
23/05/2026;21:26:43;-23.665447;-46.561504;https://maps.google.com/?q=-23.665447,-46.561504;4;7;OK
23/05/2026;21:26:48;-23.665504;-46.561660;https://maps.google.com/?q=-23.665504,-46.561660;5;3;OK
23/05/2026;21:26:53;-23.665548;-46.561744;https://maps.google.com/?q=-23.665548,-46.561744;4;1;OK
23/05/2026;21:26:58;-23.665563;-46.561752;https://maps.google.com/?q=-23.665563,-46.561752;6;2;OK
23/05/2026;21:27:03;-23.665534;-46.561695;https://maps.google.com/?q=-23.665534,-46.561695;5;7;OK
23/05/2026;21:27:08;-23.665538;-46.561664;https://maps.google.com/?q=-23.665538,-46.561664;5;6;OK
23/05/2026;21:27:13;-23.665637;-46.561790;https://maps.google.com/?q=-23.665637,-46.561790;6;0;OK
23/05/2026;21:27:18;-23.665697;-46.561878;https://maps.google.com/?q=-23.665697,-46.561878;5;1;OK
23/05/2026;21:27:23;-23.665683;-46.561828;https://maps.google.com/?q=-23.665683,-46.561828;6;3;OK
23/05/2026;21:27:28;-23.665653;-46.561779;https://maps.google.com/?q=-23.665653,-46.561779;7;0;OK
23/05/2026;21:27:33;-23.665668;-46.561813;https://maps.google.com/?q=-23.665668,-46.561813;4;1;OK
23/05/2026;21:27:38;-23.665685;-46.561824;https://maps.google.com/?q=-23.665685,-46.561824;4;3;OK
23/05/2026;21:27:43;-23.665700;-46.561832;https://maps.google.com/?q=-23.665700,-46.561832;7;1;OK
23/05/2026;21:27:48;-23.665723;-46.561862;https://maps.google.com/?q=-23.665723,-46.561862;7;2;OK
23/05/2026;21:27:53;-23.665733;-46.561912;https://maps.google.com/?q=-23.665733,-46.561912;6;3;OK
23/05/2026;21:27:58;-23.665727;-46.561931;https://maps.google.com/?q=-23.665727,-46.561931;7;1;OK
23/05/2026;21:28:03;-23.665679;-46.561828;https://maps.google.com/?q=-23.665679,-46.561828;7;1;OK
23/05/2026;21:28:08;-23.665651;-46.561752;https://maps.google.com/?q=-23.665651,-46.561752;8;0;OK
23/05/2026;21:28:13;-23.665624;-46.561668;https://maps.google.com/?q=-23.665624,-46.561668;8;3;OK
